complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Ogni giorno mi lavo i denti dopo i pasti.,Ogni giorno ___ lavo i denti dopo i pasti.,Every day I brush my teeth after meals.,,,mi,ti,si,ci,A,A2,Verbi riflessivi (presente e passato prossimo),Reflexive verbs require reflexive pronouns. 'Lavarsi' uses 'mi' for the first person singular in daily hygiene routines.,https://www.lawlessitalian.com/grammar/reflexive-verbs/
A mia madre sono piaciuti molto i fiori che le ho portato.,A mia madre sono ___ molto i fiori che le ho portato.,My mother really liked the flowers I brought her.,,,piaciuti,piaciuto,piaciute,piaciuta,A,A2,"Piacere (con pronomi, passato)","In the passato prossimo, 'piacere' agrees with the object liked. 'Fiori' is masculine plural, so we use 'sono piaciuti'.",https://www.lawlessitalian.com/grammar/piacere/
Ieri abbiamo chiuso tutte le finestre a causa del vento forte.,Ieri abbiamo ___ tutte le finestre a causa del vento forte.,Yesterday we closed all the windows because of the strong wind.,,,chiuso,chiudere,chiudiamo,chiudendo,A,A2,Participio passato (irregolari frequenti),The past participle of 'chiudere' is 'chiuso' (irregular). It's used with 'avere' to form the passato prossimo.,https://www.lawlessitalian.com/grammar/participio-passato/
Domani il cielo sarà nuvoloso con possibili piogge.,Domani il cielo sarà ___ con possibili piogge.,Tomorrow the sky will be cloudy with possible rain.,,,nuvoloso,sereno,soleggiato,ventoso,A,A2,Tempo/Meteo (vocabolario),'Nuvoloso' means 'cloudy' and logically connects with 'possibili piogge' (possible rain) in weather forecasts.,https://www.lawlessitalian.com/vocabulary/weather/
A colazione mangio sempre delle fette biscottate con la marmellata.,A colazione mangio sempre ___ fette biscottate con la marmellata.,For breakfast I always eat some rusks with jam.,,,le,delle,alle,nelle,B,A2,Articoli partitivi,Delle is the partitive article (di + le) meaning 'some' before feminine plural nouns. It indicates an unspecified quantity of rusks.,https://www.lawlessitalian.com/grammar/articles/partitive
Ho telefonato a Marco ieri sera e gli ho raccontato la buona notizia.,Ho telefonato a Marco ieri sera e ___ ho raccontato la buona notizia.,I called Marco last night and told him the good news.,,,lo,la,gli,le,C,A2,Pronomi indiretti,Gli is the indirect object pronoun meaning 'to him'. It replaces 'a Marco' and precedes the auxiliary verb in compound tenses.,https://www.lawlessitalian.com/grammar/pronouns/indirect-object
"Questo ristorante è il più caro della città, ma la cucina è ottima.","Questo ristorante è il ___ caro della città, ma la cucina è ottima.","This restaurant is the most expensive in the city, but the cuisine is excellent.",,,meno,molto,più,tanto,C,A2,Comparativi e superlativi,Il più + adjective + di/della forms the relative superlative meaning 'the most'. 'Il più caro' means 'the most expensive'.,https://www.lawlessitalian.com/grammar/adjectives/comparison
Oggi mi sono svegliato tardi e ho perso l'autobus per l'ufficio.,Oggi mi ___ svegliato tardi e ho perso l'autobus per l'ufficio.,Today I woke up late and missed the bus to the office.,,,ho,sono,ero,stavo,B,A2,Verbi riflessivi (presente e passato prossimo),Reflexive verbs in compound tenses use essere as auxiliary. 'Svegliarsi' (to wake up) requires 'sono' and the past participle agrees with the subject.,https://www.lawlessitalian.com/grammar/verbs/reflexive
Non posso bere il caffè perché mi fa venire il mal di testa.,Non ___ bere il caffè perché mi fa venire il mal di testa.,I can't drink coffee because it gives me a headache.,,,voglio,devo,posso,so,C,A2,Verbi modali (+ infinito),Posso expresses ability or possibility. Modal verbs are followed directly by the infinitive without prepositions.,https://www.lawlessitalian.com/grammar/verbs/modal
Mia nonna sta molto meglio dopo aver preso le medicine.,Mia nonna sta molto ___ dopo aver preso le medicine.,My grandmother is much better after taking the medicines.,,,peggio,bene,meglio,male,C,A2,Salute (vocabolario e frasi),Meglio means 'better' and is the comparative form of bene. 'Stare meglio' means 'to feel better' when referring to health.,https://www.lawlessitalian.com/vocabulary/health-illness
Sabato prossimo organizziamo una festa di compleanno per nostra figlia.,___ prossimo organizziamo una festa di compleanno per nostra figlia.,Next Saturday we're organizing a birthday party for our daughter.,,,Domenica,Lunedì,Sabato,Venerdì,C,A2,"Programmi (piani futuri, inviti)",Sabato prossimo means 'next Saturday'. Days of the week are masculine and don't require an article when referring to a specific future day.,https://www.lawlessitalian.com/vocabulary/days-months
Vuoi venire al cinema con noi stasera?,___ venire al cinema con noi stasera?,Do you want to come to the cinema with us tonight?,,,Vuoi,Devi,Sai,Hai,A,A2,Verbi modali (+ infinito),"Il verbo modale 'volere' esprime desiderio e si coniuga 'vuoi' alla seconda persona singolare, seguito dall'infinito 'venire'.",https://www.lawlessitalian.com/grammar/modal-verbs
A Marco sono piaciuti molto i dolci siciliani.,A Marco ___ piaciuti molto i dolci siciliani.,Marco really liked the Sicilian sweets.,,,sono,hanno,è,era,A,A2,"Piacere (con pronomi, passato)",Il verbo 'piacere' al passato prossimo usa l'ausiliare 'essere'. 'Sono piaciuti' concorda con il soggetto plurale 'i dolci'.,https://www.lawlessitalian.com/grammar/piacere
Il direttore ha organizzato una riunione importante per domani.,Il ___ ha organizzato una riunione importante per domani.,The director has organized an important meeting for tomorrow.,,,direttore,impiegato,collega,segretario,A,A2,Lavoro/ufficio (vocabolario),Il 'direttore' è la persona che dirige un'azienda o un ufficio e ha l'autorità per organizzare riunioni importanti.,https://www.lawlessitalian.com/vocabulary/business-office
Devo comprare un vestito nuovo per la festa di matrimonio.,Devo comprare un ___ nuovo per la festa di matrimonio.,I have to buy a new dress for the wedding party.,,,vestito,scarpe,borsa,cappello,A,A2,Shopping (vocabolario),'Vestito' è l'abbigliamento appropriato per occasioni formali come matrimoni. L'articolo 'un' indica che è maschile singolare.,https://www.lawlessitalian.com/vocabulary/clothing
Sto per uscire con i miei amici.,___ per uscire con i miei amici.,I am about to go out with my friends.,,,Stavo,Sto,Sono,Ero,B,A2,Stare per + infinito,"'Stare per + infinito' indicates an action that is about to happen. With 'io', the correct present form is 'sto per uscire'.",https://www.lawlessitalian.com/grammar/stare-per/
Mi sono svegliato tardi stamattina.,Mi ___ svegliato tardi stamattina.,I woke up late this morning.,masculine speaker,,hai,sono,abbiamo,sei,B,A2,Verbi riflessivi (presente e passato prossimo),Reflexive verbs in the passato prossimo take 'essere' as the auxiliary. 'Mi sono svegliato' is correct for a masculine speaker.,https://www.lawlessitalian.com/verbs/reflexive-verbs/
Abitiamo in una casa vicino al parco.,Abitiamo in una ___ vicino al parco.,We live in a house near the park.,,,strada,casa,porta,stanza,B,A2,Casa e quartiere (vocabolario),"'Casa' means 'house'. The sentence refers to where someone lives, so 'casa' is the correct choice.",https://www.lawlessitalian.com/vocabulary/casa/
Sto per uscire con gli amici stasera.,___ per uscire con gli amici stasera.,I am about to go out with friends tonight.,,,Sono,Vado,Sto,Ecco,C,A2,Stare per + infinito,The construction 'stare per + infinitive' expresses an action that is about to happen.,https://www.lawlessitalian.com/grammar/stare-per/
Abitiamo in un quartiere tranquillo vicino al centro.,Abitiamo in un ___ tranquillo vicino al centro.,We live in a quiet neighborhood near the center.,,,casa,quartiere,camera,paese,B,A2,Casa e quartiere (vocabolario),"'Quartiere' means neighborhood, which fits the context of living near the city center.",https://www.lawlessitalian.com/vocabulary/home/
"Sto per uscire di casa, arrivo tra poco.","___ per uscire di casa, arrivo tra poco.","I am about to leave home, I’ll be there soon.",,,Sono,Sto,Vado,Faccio,B,A2,Stare per + infinito,The construction 'stare per + infinito' expresses an action that is about to happen.,https://www.lawlessitalian.com/grammar/stare/
La mia camera da letto è accanto alla cucina.,La mia ___ da letto è accanto alla cucina.,My bedroom is next to the kitchen.,,,stanza,camera,casa,porta,B,A2,Casa e quartiere (vocabolario),The standard term for 'bedroom' in Italian is 'camera da letto'.,https://www.lawlessitalian.com/vocabulary/casa/
Questa mattina mi sono svegliata presto.,Questa mattina mi sono ___ presto.,This morning I woke up early.,feminine speaker,svegliato,svegliato,sveglio,svegliata,sveglia,C,A2,Verbi riflessivi (presente e passato prossimo),Reflexive verbs in the passato prossimo take 'essere' as the auxiliary. The past participle agrees in gender and number with the subject: 'mi sono svegliata' for a female speaker.,https://www.lawlessitalian.com/grammar/reflexive-verbs/
Al mercato ho comprato delle mele fresche.,Al mercato ho comprato ___ mele fresche.,At the market I bought some fresh apples.,,,delle,le,una,degli,A,A2,Articoli partitivi,"The partitive article 'delle' expresses an unspecified quantity of countable plural nouns, in this case 'mele'.",https://www.lawlessitalian.com/grammar/articoli-partitivi/
Il salotto è molto grande e luminoso.,Il ___ è molto grande e luminoso.,The living room is very big and bright.,,,salotto,tavolo,letto,cucchiaio,A,A2,Casa e quartiere (vocabolario),"'Salotto' means 'living room'. The context requires a room in a house, not furniture or utensils.",https://www.lawlessitalian.com/vocabulary/casa/
Da bambino passavo le estati al mare con i miei cugini.,Da bambino ___ le estati al mare con i miei cugini.,"As a child, I spent summers at the seaside with my cousins.",,,passavo,passerò,passo,ho passato,A,A2,Ricordi (narrazione semplice),"The imperfect 'passavo' indicates a repeated action in the past, appropriate for childhood memories.",https://www.lawlessitalian.com/grammar/imperfetto/
Sto per telefonare a mia madre.,___ per telefonare a mia madre.,I am about to call my mother.,,,Sono,Sto,Stavo,Ero,B,A2,Stare per + infinito,The structure 'stare per + infinito' expresses an imminent action. With 'io' the correct present form is 'sto'.,https://www.lawlessitalian.com/grammar/stare-per/
Ogni sera preparo la cena e poi guardo un film.,Ogni sera ___ la cena e poi guardo un film.,Every evening I prepare dinner and then watch a movie.,,,preparo,preparai,preparerò,ho preparato,A,A2,Routine quotidiana dettagliata,Daily routines are expressed with the present tense. 'Preparo' is correct here.,https://www.lawlessitalian.com/grammar/present-tense/
Di solito faccio colazione con un caffè e un cornetto.,___ faccio colazione con un caffè e un cornetto.,I usually have breakfast with a coffee and a croissant.,,,Sempre,Di solito,Mai,Ora,B,A2,Avverbi di frequenza/tempo/luogo,'Di solito' means 'usually' and expresses frequency. It's the best fit in this context.,https://www.lawlessitalian.com/grammar/adverbs/
Stasera usciamo a cena con gli amici.,Stasera ___ a cena con gli amici.,Tonight we are going out to dinner with friends.,,,usciamo,uscivamo,usciremo,siamo usciti,A,A2,"Programmi (piani futuri, inviti)",The present tense 'usciamo' is often used in Italian to express a near-future plan.,https://www.lawlessitalian.com/grammar/present-tense/
Il dottore mi ha consigliato di bere molta acqua.,Il dottore mi ha consigliato di ___ molta acqua.,The doctor advised me to drink plenty of water.,,,mangiare,bere,prendere,fare,B,A2,Salute (vocabolario e frasi),"In the context of health, the correct verb is 'bere' (to drink).",https://www.lawlessitalian.com/vocabulary/health/
Ho messo i libri sul tavolo della cucina.,Ho messo i libri sul tavolo ___ cucina.,I put the books on the kitchen table.,,,di la,di il,della,del,C,A2,Preposizioni articolate,The correct articulated preposition for 'di + la cucina' is 'della'.,https://www.lawlessitalian.com/grammar/preposizioni-articolate/
Marta è una ragazza simpatica e gentile.,Marta è una ragazza ___ e gentile.,Marta is a nice and kind girl.,,,simpatica,simpatico,simpatici,simpatiche,A,A2,Descrizioni fisiche e del carattere,"The adjective must agree in gender and number with 'ragazza', which is feminine singular: 'simpatica'.",https://www.lawlessitalian.com/grammar/adjectives/
"Ragazzi, venite subito qui!","Ragazzi, ___ subito qui!","Guys, come here right away!",,,venite,vieni,vengono,veniamo,A,A2,Imperativo (tu/noi/voi),The imperative for 'voi' (addressing a group) of 'venire' is 'venite'.,https://www.lawlessitalian.com/grammar/imperative/
Ho scritto una lettera a mia nonna la settimana scorsa.,Ho ___ una lettera a mia nonna la settimana scorsa.,I wrote a letter to my grandmother last week.,,,scrivere,scritto,scrivo,scritti,B,A2,Participio passato (irregolari frequenti),"The past participle of 'scrivere' is 'scritto', used with 'avere' in the passato prossimo.",https://www.lawlessitalian.com/grammar/participles/
A Maria sono piaciuti molto i film italiani.,A Maria ___ molto i film italiani.,Maria really liked Italian movies.,,,sono piaciuti,ha piaciuto,piacevano,è piaciuta,A,A2,"Piacere (con pronomi, passato)",Il verbo 'piacere' si coniuga con l'ausiliare 'essere' e il participio passato concorda in genere e numero con la cosa che piace.,https://www.lawlessitalian.com/verbs/piacere/
Il sabato andiamo spesso al mercato vicino a casa.,Il sabato andiamo ___ al mercato vicino a casa.,On Saturdays we often go to the market near home.,,,sempre,mai,spesso,subito,C,A2,Avverbi di frequenza/tempo/luogo,'Spesso' significa 'often' ed è un avverbio di frequenza che si usa per azioni ripetute.,https://www.lawlessitalian.com/grammar/adverbs/
Domani mattina arriveranno presto i miei genitori.,Domani mattina ___ presto i miei genitori.,Tomorrow morning my parents will arrive early.,,,arriveranno,arrivano,sono arrivati,arrivavano,A,A2,Futuro semplice,Il futuro semplice in '-anno' è usato per indicare un'azione che avverrà domani.,https://www.lawlessitalian.com/verbs/future/
Vorrei ordinare una pizza e un bicchiere di vino rosso.,Vorrei ___ una pizza e un bicchiere di vino rosso.,I would like to order a pizza and a glass of red wine.,,,prendere,ordinare,mangiare,pagare,B,A2,Ristorante (menu/prenotare/conti),Al ristorante si usa 'ordinare' per richiedere cibo e bevande.,https://www.lawlessitalian.com/vocabulary/restaurant/
La mia macchina è più veloce della tua.,La mia macchina è ___ veloce della tua.,My car is faster than yours.,,,meno,più,tanto,così,B,A2,Comparativi e superlativi,'Più...di' esprime il comparativo di maggioranza.,https://www.lawlessitalian.com/grammar/comparisons/
Ieri abbiamo scritto una cartolina ai nostri amici.,Ieri ___ scritto una cartolina ai nostri amici.,Yesterday we wrote a postcard to our friends.,,,abbiamo,siamo,ha,sono,A,A2,Participio passato (irregolari frequenti),Il verbo 'scrivere' è irregolare ('scritto') e si coniuga con l'ausiliare 'avere'.,https://www.lawlessitalian.com/verbs/past-participle/
Di solito studio in biblioteca il pomeriggio.,___ studio in biblioteca il pomeriggio.,I usually study in the library in the afternoon.,,,Sempre,Di solito,Mai,Spesso,B,A2,Avverbi di frequenza/tempo/luogo,'Di solito' significa 'usually' e introduce un'abitudine.,https://www.lawlessitalian.com/grammar/adverbs/
"Vorrei comprare una maglietta rossa, per favore.","Vorrei ___ una maglietta rossa, per favore.","I would like to buy a red T-shirt, please.",,,aprire,comprare,vendere,mangiare,B,A2,Shopping (vocabolario),"In a shopping context, 'comprare' (to buy) is the correct verb. The other options do not fit the situation.",https://www.lawlessitalian.com/vocabulary/shopping/
Domani prenderemo il treno per Firenze.,Domani ___ il treno per Firenze.,Tomorrow we will take the train to Florence.,,,prendiamo,prenderemo,abbiamo preso,prendevamo,B,A2,"Viaggi (trasporti, biglietti)","The future tense 'prenderemo' expresses a planned future action. The other forms indicate present, past, or imperfect tense.",https://www.lawlessitalian.com/vocabulary/travel/
Andrò in vacanza al mare quest'estate.,___ in vacanza al mare quest'estate.,I will go on vacation to the seaside this summer.,,,Andavo,Andrò,Vado,Sono andato,B,A2,Futuro semplice,'Andrò' is the future tense of 'andare' and correctly expresses a future plan.,https://www.lawlessitalian.com/grammar/futuro-semplice/
Mangia la tua pasta prima che si raffreddi!,___ la tua pasta prima che si raffreddi!,Eat your pasta before it gets cold!,informal (tu),,Mangio,Mangia,Mangiate,Mangiava,B,A2,Imperativo (tu/noi/voi),"The imperative form for 'tu' of 'mangiare' is 'Mangia'. 'Mangiate' is for voi, 'Mangio' is present indicative, and 'Mangiava' is imperfect.",https://www.lawlessitalian.com/grammar/imperative/
Ho telefonato a Maria ma non le ho parlato a lungo.,Ho telefonato a Maria ma non ___ ho parlato a lungo.,I called Maria but I didn’t talk to her for long.,,,mi,ti,le,ci,C,A2,Pronomi indiretti,The indirect object pronoun 'le' replaces 'a Maria'. The verb 'parlare' takes an indirect object.,https://www.lawlessitalian.com/grammar/pronomi-indiretti/
Devo studiare per l'esame domani.,___ studiare per l'esame domani.,I must study for the exam tomorrow.,,,Posso,Voglio,Devo,So,C,A2,Verbi modali (+ infinito),The modal verb 'dovere' expresses obligation. 'Devo studiare' = 'I must study'.,https://www.lawlessitalian.com/grammar/modal-verbs/
Metti i piatti sul tavolo della cucina.,Metti i piatti sul tavolo ___ cucina.,Put the dishes on the kitchen table.,,,della,di la,di,del la,A,A2,Preposizioni articolate,The correct contraction of 'di + la' is 'della'. Preposizioni articolate must be used instead of separated forms.,https://www.lawlessitalian.com/grammar/prepositions/
Aspettiamo qui da mezz’ora.,Aspettiamo qui ___ mezz’ora.,We have been waiting here for half an hour.,,,fa,da,tra,per,B,A2,"Espressioni di tempo (fa, da, tra/fra)",'Da' is used to indicate an action that began in the past and continues in the present. 'Aspettiamo qui da mezz’ora' means the waiting started half an hour ago and is still ongoing.,https://www.lawlessitalian.com/grammar/time-expressions/
"Vorrei ordinare una pasta al pomodoro, per favore.","Vorrei ___ una pasta al pomodoro, per favore.","I would like to order a pasta with tomato sauce, please.",,,ordinare,comprare,leggere,parlare,A,A2,Ristorante (menu/prenotare/conti),"In a restaurant, 'ordinare' is the correct verb to use when asking for food. 'Comprare' is for buying in general, not ordering in a restaurant.",https://www.lawlessitalian.com/expressions/restaurant/
Domani sera vado al teatro con i miei amici.,Domani sera ___ al teatro con i miei amici.,Tomorrow evening I am going to the theater with my friends.,,,andrò,vado,sono andato,andavo,B,A2,"Programmi (piani futuri, inviti)",Italian often uses the present tense 'vado' to express a near-future plan. 'Andrò' is also possible but less common in everyday speech.,https://www.lawlessitalian.com/grammar/present-tense/
Sabato prossimo ceneremo da Paolo.,Sabato prossimo ___ da Paolo.,Next Saturday we will have dinner at Paolo's.,,,ceniamo,ceneremo,abbiamo cenato,cenavamo,B,A2,"Programmi (piani futuri, inviti)",The future simple 'ceneremo' is used to express a planned action in the future.,https://www.lawlessitalian.com/verbs/future/
Siamo arrivati a Roma alle otto di sera.,___ arrivati a Roma alle otto di sera.,We arrived in Rome at eight in the evening.,motion verb,,Abbiamo,Siamo,Eravamo,Stiamo,B,A2,"Passato prossimo (essere/avere, accordo)","With verbs of motion like 'arrivare', the passato prossimo uses 'essere'. 'Siamo arrivati' is correct.",https://www.lawlessitalian.com/grammar/passato-prossimo/
Lucia è stata in Spagna due volte.,Lucia ___ stata in Spagna due volte.,Lucia has been to Spain twice.,feminine subject,,ha,è,sono,sta,B,A2,"Passato prossimo (essere/avere, accordo)",'Essere' as a verb forms the passato prossimo with itself: 'è stata'. The participle agrees in gender with the subject.,https://www.lawlessitalian.com/grammar/passato-prossimo/
Alla scuola elementare impariamo a leggere e a scrivere.,Alla ___ elementare impariamo a leggere e a scrivere.,At elementary school we learn to read and write.,,,classe,scuola,lezione,biblioteca,B,A2,Scuola e università,"The correct word for 'school' is 'scuola'. The other words refer to a single class, a lesson, or a library.",https://www.lawlessitalian.com/vocabulary/scuola/
"Vuoi un po' di torta? No, grazie, ne ho già mangiata abbastanza.","Vuoi un po' di torta? No, grazie, ___ ho già mangiata abbastanza.","Do you want some cake? No, thanks, I have already eaten enough of it.",,,la,ci,ne,lo,C,A2,Particella ne,The particle 'ne' replaces 'di + [noun]' and means 'of it' or 'some'. 'Ne ho mangiata abbastanza' = 'I have eaten enough of it'.,https://www.lawlessitalian.com/grammar/ne/
Alla stazione ho comprato due biglietti per Firenze.,Alla stazione ho comprato due ___ per Firenze.,At the station I bought two tickets for Florence.,,,panini,biglietti,macchine,treni,B,A2,"Viaggi (trasporti, biglietti)","In the travel context, 'biglietti' (tickets) is the only correct choice. 'Panini' (sandwiches), 'macchine' (cars), and 'treni' (trains) do not fit.",https://www.lawlessitalian.com/vocabulary/viaggiare/
In inverno a Milano spesso nevica molto.,In inverno a Milano spesso ___ molto.,In winter in Milan it often snows a lot.,,,nevica,piove,c'è sole,fa caldo,A,A2,Tempo/Meteo (vocabolario),Il verbo 'nevicare' si usa impersonale per indicare che cade la neve.,https://www.lawlessitalian.com/vocabulary/weather/
"Ragazzi, ascoltate bene l'insegnante.","Ragazzi, ___ bene l'insegnante.","Guys, listen carefully to the teacher.",voi form,,ascolta,ascoltate,ascoltiamo,ascolti,B,A2,Imperativo (tu/noi/voi),L'imperativo di 'voi' per i verbi in -are termina in '-ate': ascoltate!,https://www.lawlessitalian.com/grammar/imperative/
Ci vado ogni giorno dopo lavoro.,___ vado ogni giorno dopo lavoro.,I go there every day after work.,place (there),,Mi,Ci,Ne,Lo,B,A2,Particella ci,La particella 'ci' sostituisce un complemento di luogo: 'vado là' → 'ci vado'.,https://www.lawlessitalian.com/grammar/ci/
Domani prenderemo l'autobus per andare al museo.,Domani ___ l'autobus per andare al museo.,Tomorrow we will take the bus to go to the museum.,,,prenderemo,prendiamo,abbiamo preso,prendevamo,A,A2,"Viaggi (trasporti, biglietti)",Il futuro semplice 'prenderemo' indica un'azione che avverrà domani.,https://www.lawlessitalian.com/verbs/future/
Ho mal di gola e devo restare a casa.,Ho mal di ___ e devo restare a casa.,I have a sore throat and I must stay home.,,,testa,gola,schiena,pancia,B,A2,Salute (vocabolario e frasi),Per indicare dolore in una parte del corpo si usa 'ho mal di + parte'.,https://www.lawlessitalian.com/vocabulary/health/
Ho scritto una lettera a mia nonna e le ho mandato un regalo.,Ho scritto una lettera a mia nonna e ___ ho mandato un regalo.,I wrote a letter to my grandmother and sent her a gift.,,,le,gli,lo,la,A,A2,Pronomi indiretti,"'Le' is the indirect object pronoun for 'a lei' (to her). Since the gift is being sent to the grandmother, 'le ho mandato' is correct.",https://www.lawlessitalian.com/grammar/pronomi-indiretti/
Sabato prossimo andremo a cena da Marco.,Sabato prossimo ___ a cena da Marco.,Next Saturday we will go to dinner at Marco’s place.,,,andremo,andiamo,siamo andati,andavamo,A,A2,"Programmi (piani futuri, inviti)","The future simple 'andremo' expresses a future plan. 'Andiamo' would indicate the present, not a plan for next Saturday.",https://www.lawlessitalian.com/verbs/future/
Devo studiare molto per l’esame di domani.,___ studiare molto per l’esame di domani.,I must study a lot for tomorrow’s exam.,,,Devo,Posso,Voglio,So,A,A2,Verbi modali (+ infinito),The modal verb 'dovere' expresses necessity. 'Devo studiare' = 'I must study'.,https://www.lawlessitalian.com/verbs/modal/
"Sto per uscire, vuoi venire con me?","___ per uscire, vuoi venire con me?","I am about to go out, do you want to come with me?",,,Sto,Sono,Stavo,Ero,A,A2,Stare per + infinito,"'Stare per + infinito' expresses an imminent action. With 'io', the correct present form is 'sto per uscire'.",https://www.lawlessitalian.com/grammar/stare-per/
Sto per partire in vacanza domani mattina.,___ per partire in vacanza domani mattina.,I am about to leave on vacation tomorrow morning.,,,Sono,Sto,Vado,Ecco,B,A2,Stare per + infinito,The construction 'stare per + infinitive' expresses an action that is about to happen. The correct conjugation for the first person singular is 'sto'.,https://www.lawlessitalian.com/grammar/stare-per/
I bambini stanno per addormentarsi dopo la storia.,I bambini ___ per addormentarsi dopo la storia.,The children are about to fall asleep after the story.,,,sono,stanno,vanno,saranno,B,A2,Stare per + infinito,"For 'i bambini' (third person plural), the correct form is 'stanno per'.",https://www.lawlessitalian.com/grammar/stare-per/
Marco è un ragazzo alto con i capelli castani e gli occhi verdi.,Marco è un ragazzo alto con i capelli castani e gli occhi ___.,Marco is a tall boy with brown hair and green eyes.,,,verde,verdi,verdo,verdoe,B,A2,Descrizioni fisiche e del carattere,"Adjectives must agree in gender and number. 'Occhi' is masculine plural, so the correct form is 'verdi'.",https://www.lawlessitalian.com/grammar/adjectives/
Domani visiteremo i musei di Firenze.,Domani ___ i musei di Firenze.,Tomorrow we will visit the museums of Florence.,,,visitiamo,visiteremo,visitammo,visitavamo,B,A2,Futuro semplice,The futuro semplice is used to describe future actions. 'Noi visiteremo' is the correct conjugation of 'visitare'.,https://www.lawlessitalian.com/grammar/futuro-semplice/
Fra tre giorni partiremo per Roma.,___ tre giorni partiremo per Roma.,In three days we will leave for Rome.,,Tra,Da,Fra,Fa,Per,B,A2,"Espressioni di tempo (fa, da, tra/fra)",'Fra' (or 'tra') is used to indicate time in the future: 'in three days'.,https://www.lawlessitalian.com/grammar/da-vs-per/
Ho scritto una cartolina ai miei genitori.,Ho scritto una cartolina ___ miei genitori.,I wrote a postcard to my parents.,,,gli,ai,li,le,B,A2,Pronomi indiretti,"The correct prepositional phrase is 'ai miei genitori' (to my parents). When replaced by a pronoun, it would be 'ho scritto loro una cartolina'.",https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Ieri ho bevuto un bicchiere di vino rosso.,Ieri ho ___ un bicchiere di vino rosso.,Yesterday I drank a glass of red wine.,,,bevere,bevuto,bevo,beveva,B,A2,"Passato prossimo (essere/avere, accordo)","The past participle of 'bere' is 'bevuto', used with the auxiliary 'avere' in the passato prossimo.",https://www.lawlessitalian.com/grammar/passato-prossimo/
Domani sera usciamo con gli amici per una pizza.,Domani sera ___ con gli amici per una pizza.,Tomorrow evening we are going out with friends for a pizza.,,,usciamo,usciremo,uscivamo,siamo usciti,A,A2,"Programmi (piani futuri, inviti)",Il presente indicativo 'usciamo' può esprimere un futuro programmato.,https://www.lawlessitalian.com/verbs/present-tense/
"Non trovo le chiavi, le ho lasciate in macchina.","Non trovo le chiavi, ___ ho lasciate in macchina.","I can’t find the keys, I left them in the car.",keys = feminine plural,,lo,li,le,la,C,A2,Pronomi diretti,"Il pronome diretto 'le' sostituisce 'le chiavi', femminile plurale, e concorda nel participio passato.",https://www.lawlessitalian.com/grammar/direct-object-pronouns/
Quanti libri hai letto quest'estate? Ne ho letti cinque.,Quanti libri hai letto quest'estate? ___ ho letti cinque.,How many books did you read this summer? I read five (of them).,,,Ci,Ne,Li,Le,B,A2,Particella ne,La particella 'ne' sostituisce 'di + qualcosa' e indica una parte o quantità.,https://www.lawlessitalian.com/grammar/ne/
Questo esercizio è più facile di quello.,Questo esercizio è ___ facile di quello.,This exercise is easier than that one.,,,più,meno,così,molto,A,A2,Comparativi e superlativi,Il comparativo di maggioranza si forma con 'più...di'.,https://www.lawlessitalian.com/grammar/comparisons/
Luca studia medicina all'università di Bologna.,Luca ___ medicina all'università di Bologna.,Luca studies medicine at the University of Bologna.,,,studi,studia,studiare,studiano,B,A2,Scuola e università,"Alla terza persona singolare del presente, 'studiare' diventa 'studia'.",https://www.lawlessitalian.com/verbs/present-tense/
Ieri siamo andati al cinema con i nostri amici.,Ieri ___ andati al cinema con i nostri amici.,Yesterday we went to the cinema with our friends.,motion verb,,abbiamo,siamo,eravamo,avete,B,A2,"Passato prossimo (essere/avere, accordo)",Con i verbi di movimento come 'andare' si usa l'ausiliare 'essere' e il participio si accorda.,https://www.lawlessitalian.com/verbs/auxiliary-selection/
Devo comprare il pane prima di cena.,___ comprare il pane prima di cena.,I must buy bread before dinner.,,,Posso,Devo,Voglio,So,B,A2,Verbi modali (+ infinito),Il verbo modale 'dovere' seguito dall'infinito indica un obbligo.,https://www.lawlessitalian.com/verbs/modal-verbs/
Da bambino andavo spesso al parco con i miei amici.,Da bambino ___ spesso al parco con i miei amici.,As a child I often went to the park with my friends.,,,andavo,vado,sono andato,andrò,A,A2,Imperfetto,The imperfetto 'andavo' is used to describe repeated or habitual actions in the past.,https://www.lawlessitalian.com/grammar/imperfetto/
Ieri ho incontrato Lucia al supermercato.,Ieri ___ incontrato Lucia al supermercato.,Yesterday I met Lucia at the supermarket.,,,hai,ho,sono,avete,B,A2,"Passato prossimo (essere/avere, accordo)",The passato prossimo requires the auxiliary 'avere' with transitive verbs like 'incontrare'.,https://www.lawlessitalian.com/grammar/passato-prossimo/
Mi ricordo bene della nostra vacanza al lago.,Mi ___ bene della nostra vacanza al lago.,I remember well our holiday at the lake.,,,ricordo,ricordavo,ricorderò,ricordi,A,A2,Ricordi (narrazione semplice),The verb 'ricordarsi' in the present tense 'mi ricordo' is the correct form to express remembering.,https://www.lawlessitalian.com/grammar/riflessivi/
Ho telefonato a Maria e le ho chiesto un favore.,Ho telefonato a Maria e ___ ho chiesto un favore.,I called Maria and asked her a favor.,,,li,gli,le,la,C,A2,Pronomi indiretti,The indirect object pronoun for 'a Maria' is 'le' because Maria is feminine singular.,https://www.lawlessitalian.com/grammar/pronomi-indiretti/
