complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Ora butto la pasta.,Ora butto la ___.,Now I'll start cooking the pasta.,,,pasta,minestra,zuppa,riso,A,B2,Espressioni idiomatiche,'Buttare la pasta' is a common expression in Italy that means to put pasta into boiling water to start cooking.,https://www.lawlessitalian.com/vocabulary/expressions/
Mi piace fare la scarpetta con il pane.,Mi piace fare la ___ con il pane.,I like to soak up the sauce with bread.,,,scarpetta,calza,scarpa,ciabatta,A,B2,Espressioni idiomatiche,The expression 'fare la scarpetta' refers to the Italian practice of using bread to mop up the remaining sauce on a plate.,https://www.lawlessitalian.com/vocabulary/expressions/
Non me ne frega niente.,Non me ne frega ___.,I don't care at all.,,,niente,nulla,zero,poco,A,B2,Espressioni idiomatiche,'Non me ne frega niente' is a very common and informal expression for saying 'I don't give a damn' or 'I couldn't care less'.,https://www.lawlessitalian.com/vocabulary/expressions/
Ha fatto il passo più lungo della gamba.,Ha fatto il ___ più lungo della gamba.,He bit off more than he could chew.,,,passo,salto,cammino,piede,A,B2,Espressioni idiomatiche,"'Fare il passo più lungo della gamba' (literally, 'to take a step longer than the leg') means to attempt something that is beyond one's capabilities.",https://www.lawlessitalian.com/vocabulary/expressions/
Bisogna battere il ferro finché è caldo.,Bisogna ___ il ferro finché è caldo.,You have to strike while the iron is hot.,,,battere,colpire,picchiare,martellare,A,B2,Espressioni idiomatiche,"'Battere il ferro finché è caldo' is the Italian equivalent of the proverb 'to strike while the iron is hot', meaning to act on an opportunity promptly.",https://www.lawlessitalian.com/vocabulary/expressions/
Ha avuto la mosca al naso.,Ha ___ la mosca al naso.,He got annoyed.,,,avuto,preso,fatto,messo,A,B2,Espressioni idiomatiche,"The idiom is 'avere la mosca al naso' (literally, to have a fly on the nose), which means to be easily annoyed or irritated.",https://www.lawlessitalian.com/vocabulary/expressions/
Non fare il furbo con me!,Non fare il ___ con me!,Don't play dumb with me!,,,furbo,intelligente,stupido,sciocco,A,B2,Espressioni idiomatiche,'Fare il furbo' is an idiomatic expression that means to act slyly or to try to outsmart someone.,https://www.lawlessitalian.com/vocabulary/expressions/
È tutto rose e fiori.,È tutto ___ e fiori.,Everything is easy and pleasant.,,,rose,fiori,bello,semplice,A,B2,Espressioni idiomatiche,"The Italian idiom for 'a bed of roses' is 'tutto rose e fiori', describing a perfect situation with no problems.",https://www.lawlessitalian.com/vocabulary/expressions/
Hai fatto un elefante di una mosca.,Hai fatto ___ di una mosca.,You made a mountain out of a molehill.,,,un elefante,un monte,una collina,un colle,A,B2,Espressioni idiomatiche,"The correct idiom is 'fare di una mosca un elefante' (literally, to make an elephant out of a fly), meaning to exaggerate a small problem.",https://www.lawlessitalian.com/vocabulary/expressions/
Mi ha fatto gelare il sangue.,Mi ha ___ gelare il sangue.,It made my blood run cold.,,,fatto,dato,messo,posto,A,B2,Espressioni idiomatiche,The expression 'far gelare il sangue' (to make the blood freeze) means to terrify someone. The verb used is 'fare'.,https://www.lawlessitalian.com/vocabulary/expressions/
Ha dato il colpo di grazia.,Ha ___ il colpo di grazia.,He dealt the final blow.,,,dato,fatto,messo,posto,A,B2,Espressioni idiomatiche,'Dare il colpo di grazia' is the Italian expression for 'to deliver the coup de grâce' or the finishing blow.,https://www.lawlessitalian.com/vocabulary/expressions/
Non la smetto di ridere.,Non ___ smetto di ridere.,I can't stop laughing.,,,la,lo,ci,ne,A,B2,Espressioni idiomatiche,"The verb is 'smetterla', a pronominal verb meaning 'to stop it'. It is always used with the pronoun 'la'. 'Non la smetto di...' means 'I can't stop...'",https://www.lawlessitalian.com/vocabulary/expressions/
Ha fatto il diavolo a quattro.,Ha ___ il diavolo a quattro.,He raised hell.,,,fatto,dato,messo,posto,A,B2,Espressioni idiomatiche,'Fare il diavolo a quattro' is an idiom that means to make a huge fuss or to raise hell.,https://www.lawlessitalian.com/vocabulary/expressions/
Mi ha dato sui nervi.,Mi ha ___ sui nervi.,He got on my nerves.,,,dato,fatto,messo,posto,A,B2,Espressioni idiomatiche,"The expression for 'to get on someone's nerves' is 'dare sui nervi a qualcuno'. Therefore, the correct verb is 'dare'.",https://www.lawlessitalian.com/vocabulary/expressions/
Non c'è verso da fare.,Non c'è ___ da fare.,There's nothing to be done.,,,verso,modo,maniera,sistema,A,B2,Espressioni idiomatiche,'Non c'è verso' is a common idiom meaning 'there's no way' or 'it's impossible' to do something.,https://www.lawlessitalian.com/vocabulary/expressions/
Ha fatto orecchie da mercante.,Ha ___ orecchie da mercante.,He turned a deaf ear.,,,fatto,dato,messo,avuto,A,B2,Espressioni idiomatiche,"The idiom 'fare orecchie da mercante' (literally, to make a merchant's ears) means to pretend not to hear or to turn a deaf ear.",https://www.lawlessitalian.com/vocabulary/expressions/
Chi ride ultimo ride meglio.,Chi ___ ultimo ride meglio.,He who laughs last laughs best.,,,ride,piange,sorride,scherza,A,B2,Espressioni idiomatiche e proverbi,"This is the Italian proverb 'Chi ride ultimo ride meglio', which is a direct translation of 'He who laughs last, laughs best'.",https://www.lawlessitalian.com/vocabulary/expressions/
Tra il dire e il fare c'è di mezzo il mare.,Tra il dire e il fare c'è di ___ il mare.,Between saying and doing there's an ocean.,,,mezzo,centro,dentro,attraverso,A,B2,Espressioni idiomatiche e proverbi,The proverb 'Tra il dire e il fare c'è di mezzo il mare' is the Italian equivalent of 'easier said than done'.,https://www.lawlessitalian.com/vocabulary/expressions/
L'occasione fa l'uomo ladro.,L'occasione fa l'uomo ___.,Opportunity makes the thief.,,,ladro,cattivo,disonesto,sbagliato,A,B2,Espressioni idiomatiche e proverbi,"This is the Italian proverb 'L'occasione fa l'uomo ladro', meaning that opportunity can tempt anyone to do wrong.",https://www.lawlessitalian.com/vocabulary/expressions/
Meglio tardi che mai.,Meglio ___ che mai.,Better late than never.,,,tardi,dopo,presto,prima,A,B2,Espressioni idiomatiche e proverbi,The proverb 'Meglio tardi che mai' is the direct Italian translation of 'Better late than never'.,https://www.lawlessitalian.com/vocabulary/expressions/
Non tutto il male viene per nuocere.,Non tutto il ___ viene per nuocere.,Not everything bad is harmful.,,,male,cattivo,brutto,sbagliato,A,B2,Espressioni idiomatiche e proverbi,'Non tutto il male viene per nuocere' is the Italian equivalent of 'every cloud has a silver lining'.,https://www.lawlessitalian.com/vocabulary/expressions/
Chi insegue due lepri non ne prende nessuna.,Chi ___ due lepri non ne prende nessuna.,He who chases two rabbits catches neither.,,,insegue,caccia,corre,va,A,B2,Espressioni idiomatiche e proverbi,"This proverb, 'Chi caccia due lepri non ne prende nessuna', means that trying to do two things at once will result in failing at both.",https://www.lawlessitalian.com/vocabulary/expressions/
L'abito non fa il monaco.,L'___ non fa il monaco.,The habit doesn't make the monk.,,,abito,vestito,cappotto,mantello,A,B2,Espressioni idiomatiche e proverbi,The proverb 'L'abito non fa il monaco' is the Italian equivalent of 'don't judge a book by its cover'.,https://www.lawlessitalian.com/vocabulary/expressions/
"Chi va piano, va sano e va lontano.","Chi va ___, va sano e va lontano.",Slow and steady wins the race.,,,piano,lento,zitto,quieto,A,B2,Espressioni idiomatiche e proverbi,"The proverb 'Chi va piano, va sano e va lontano' promotes the virtues of patience and a steady pace for long-term success.",https://www.lawlessitalian.com/vocabulary/expressions/
Can che abbaia non morde.,Can che ___ non morde.,Barking dogs don't bite.,,,abbaia,morde,ringhia,ulula,A,B2,Espressioni idiomatiche e proverbi,'Can che abbaia non morde' is the literal Italian equivalent of the proverb 'A barking dog never bites'.,https://www.lawlessitalian.com/vocabulary/expressions/
Chi dorme non piglia pesci.,Chi dorme non ___ pesci.,The early bird catches the worm.,,,piglia,prende,cattura,afferra,A,B2,Espressioni idiomatiche e proverbi,"The proverb 'Chi dorme non piglia pesci' (he who sleeps doesn't catch fish) is the Italian equivalent of 'you snooze, you lose'.",https://www.lawlessitalian.com/vocabulary/expressions/
A caval donato non si guarda in bocca.,A ___ donato non si guarda in bocca.,Don't look a gift horse in the mouth.,,,caval,cavallo,regalo,dono,A,B2,Espressioni idiomatiche e proverbi,The proverb 'A caval donato non si guarda in bocca' is a direct equivalent of 'Don't look a gift horse in the mouth'.,https://www.lawlessitalian.com/vocabulary/expressions/
"Paese che vai, usanza che trovi.","Paese che vai, ___ che trovi.","When in Rome, do as the Romans do.",,,usanza,tradizione,costume,abitudine,A,B2,Espressioni idiomatiche e proverbi,"The proverb 'Paese che vai, usanza che trovi' (country you go to, custom you find) means one should adapt to the customs of the place they are visiting.",https://www.lawlessitalian.com/vocabulary/expressions/
La ringrazio per la Sua gentile lettera.,La ringrazio per la Sua ___ lettera.,Thank you for your kind letter.,,,gentile,bella,buona,cara,A,B2,Linguagio Formale,"In formal correspondence, 'gentile' is the standard adjective for 'kind' when referring to a communication. 'Sua' is capitalized for the formal 'you'.",https://www.lawlessitalian.com/grammar/
Abbiamo il piacere di informarLa.,Abbiamo il ___ di informarLa.,We have the pleasure of informing you.,,,piacere,onore,privilegio,diritto,A,B2,Linguagio Formale,"'Abbiamo il piacere di...' is a standard formal expression in correspondence, meaning 'We are pleased to...'.",https://www.lawlessitalian.com/grammar/
Il presente studio si propone di analizzare.,Il presente studio si ___ di analizzare.,This study aims to analyze.,,,propone,vuole,cerca,tenta,A,B2,Linguagio Academico,"In academic writing, 'proporsi di' is a common verb phrase meaning 'to aim to' or 'to set out to', used to state the objective of a study.",https://www.lawlessitalian.com/grammar/
I dati suggeriscono che la situazione migliora.,I dati ___ che la situazione migliora.,The data suggest that the situation is improving.,,,suggeriscono,dicono,mostrano,indicano,A,B2,Linguagio Academico,'Suggeriscono' (suggest) is a precise verb in academic writing to describe what data implies without stating it as an absolute fact.,https://www.lawlessitalian.com/grammar/
Il PIL è cresciuto del 3% quest'anno.,Il ___ è cresciuto del 3% quest'anno.,GDP grew by 3% this year.,,,PIL,PNL,PIL nazionale,Prodotto,A,B2,Economia e finanza (lessico generale),"'PIL' is the Italian acronym for 'Prodotto Interno Lordo', which translates to Gross Domestic Product (GDP).",https://www.lawlessitalian.com/grammar/
Il tasso di disoccupazione è diminuito.,Il ___ di disoccupazione è diminuito.,The unemployment rate has decreased.,,,tasso,livello,grado,numero,A,B2,Economia e finanza (lessico generale),'Tasso di disoccupazione' is the specific economic term for 'unemployment rate'. 'Tasso' means 'rate'.,https://www.lawlessitalian.com/grammar/
Il mercato azionario è volatile.,Il ___ azionario è volatile.,The stock market is volatile.,,,mercato,mondo,settore,campo,A,B2,Economia e finanza (lessico generale),'Mercato azionario' is the correct financial term for the 'stock market'.,https://www.lawlessitalian.com/grammar/
La disuguaglianza sociale è un problema serio.,La ___ sociale è un problema serio.,Social inequality is a serious problem.,,,disuguaglianza,ingiustizia,differenza,distanza,A,B2,Società,'Disuguaglianza sociale' is the precise term for 'social inequality'.,https://www.lawlessitalian.com/grammar/
I diritti umani sono fondamentali.,I ___ umani sono fondamentali.,Human rights are fundamental.,,,diritti,doveri,valori,principi,A,B2,Società,'Diritti umani' is the standard and correct term for 'human rights'.,https://www.lawlessitalian.com/grammar/
La partecipazione democratica è importante.,La ___ democratica è importante.,Democratic participation is important.,,,partecipazione,elezione,votazione,scelta,A,B2,Società,'Partecipazione democratica' is the political science term for 'democratic participation'.,https://www.lawlessitalian.com/grammar/
Il cambiamento climatico è una sfida globale.,Il ___ climatico è una sfida globale.,Climate change is a global challenge.,,,cambiamento,riscaldamento,problema,fenomeno,A,B2,Ambiente,'Cambiamento climatico' is the scientifically accepted and most widely used term for 'climate change'.,https://www.lawlessitalian.com/grammar/
Le energie rinnovabili sono il futuro.,Le ___ rinnovabili sono il futuro.,Renewable energies are the future.,,,energie,fonti,risorse,forze,A,B2,Ambiente,'Energie rinnovabili' is the standard term for 'renewable energies'.,https://www.lawlessitalian.com/grammar/
L'effetto serra minaccia il pianeta.,L'___ serra minaccia il pianeta.,The greenhouse effect threatens the planet.,,,effetto,casa,camera,stanza,A,B2,Ambiente,The correct scientific term for the 'greenhouse effect' is 'effetto serra'.,https://www.lawlessitalian.com/grammar/
Devo scaricare una nuova app.,Devo scaricare una nuova ___.,I need to download a new app.,,,app,applicazione,programma,software,A,B2,Tecnologia,"'App' is the universally adopted term for a mobile application, used commonly in Italian. 'Applicazione' is the full, more formal word.",https://www.lawlessitalian.com/grammar/
Ho fatto il backup dei dati importanti.,Ho fatto il ___ dei dati importanti.,I backed up the important data.,,,backup,salvataggio,copia,duplicato,A,B2,Tecnologia,The English word 'backup' has been fully integrated into Italian technical language and is the most common term for making a copy of data.,https://www.lawlessitalian.com/grammar/
Il computer ha un virus informatico.,Il computer ha un ___ informatico.,The computer has a virus.,,,virus,problema,errore,difetto,A,B2,Tecnologia,'Virus informatico' is the full and correct term for a 'computer virus'.,https://www.lawlessitalian.com/grammar/
Il Rinascimento è il periodo più importante dell'arte italiana.,Il ___ è il periodo più importante dell'arte italiana.,The Renaissance is the most important period of Italian art.,,,Rinascimento,Barocco,Medioevo,Classicismo,A,B2,Cultura,'Rinascimento' is the Italian word for the 'Renaissance'.,https://www.lawlessitalian.com/grammar/
Questo sito è patrimonio UNESCO.,Questo sito è ___ UNESCO.,This site is a UNESCO World Heritage site.,,,patrimonio,proprietà,bene,tesoro,A,B2,Cultura,"The official designation is 'Patrimonio dell'umanità dell'UNESCO', so 'patrimonio' correctly completes the phrase 'patrimonio UNESCO'.",https://www.lawlessitalian.com/grammar/
L'arte contemporanea è molto discussa.,L'___ contemporanea è molto discussa.,Contemporary art is much discussed.,,,arte,pittura,scultura,cultura,A,B2,Cultura,'Arte contemporanea' is the standard term for 'contemporary art'.,https://www.lawlessitalian.com/grammar/
La architettura barocca caratterizza molte chiese italiane.,La ___ barocca caratterizza molte chiese italiane.,Baroque architecture characterizes many Italian churches.,,,architettura,arte,pittura,decorazione,A,B2,Cultura,'Architettura barocca' is the correct term to describe the building style of the Baroque period.,https://www.lawlessitalian.com/grammar/
Questo museo ospita una collezione permanente.,Questo museo ospita una ___ permanente.,This museum hosts a permanent collection.,,,collezione,mostra,esposizione,rassegna,A,B2,Cultura,A 'collezione permanente' is the standard term for a museum's 'permanent collection'.,https://www.lawlessitalian.com/grammar/
La cucina italiana è famosa in tutto il mondo.,La ___ italiana è famosa in tutto il mondo.,Italian cuisine is famous worldwide.,,,cucina,gastronomia,alimentazione,cibo,A,B2,Cultura,'Cucina italiana' is the most common and direct term for 'Italian cuisine' or 'Italian cooking'.,https://www.lawlessitalian.com/grammar/
Il turismo del vino è molto importante in Italia.,Il ___ del vino è molto importante in Italia.,Wine tourism is very important in Italy.,,,turismo,settore,mercato,business,A,B2,Economia e finanza (lessico generale),"The specific term for wine tourism is 'enoturismo', but 'turismo del vino' is also a correct and widely understood term.",https://www.lawlessitalian.com/grammar/
La rivoluzione digitale sta cambiando tutto.,La ___ digitale sta cambiando tutto.,The digital revolution is changing everything.,,,rivoluzione,trasformazione,evoluzione,innovazione,A,B2,Tecnologia,'Rivoluzione digitale' is the widely accepted term for the 'digital revolution'.,https://www.lawlessitalian.com/grammar/
I media social influenzano l'opinione pubblica.,I ___ social influenzano l'opinione pubblica.,Social media influence public opinion.,,,media,mezzi,canali,sistemi,A,B2,Tecnologia,"The Italian term for 'social media' is 'i social media', often shortened to 'i social'. The word 'media' completes this phrase.",https://www.lawlessitalian.com/grammar/
L'intelligenza artificiale è il futuro.,L'intelligenza ___ è il futuro.,Artificial intelligence is the future.,,,artificiale,naturale,umana,digitale,A,B2,Tecnologia,'Intelligenza artificiale' is the direct and standard translation for 'artificial intelligence' (AI).,https://www.lawlessitalian.com/grammar/
La pianificazione urbanistica deve essere sostenibile.,La ___ urbanistica deve essere sostenibile.,Urban planning must be sustainable.,,,pianificazione,progettazione,organizzazione,gestione,A,B2,Urbanistica,'Pianificazione urbanistica' is the technical term for 'urban planning'.,https://www.lawlessitalian.com/grammar/
Il trasporto pubblico deve essere efficiente.,Il ___ pubblico deve essere efficiente.,Public transport must be efficient.,,,trasporto,servizio,sistema,mezzo,A,B2,Trasporti,'Trasporto pubblico' is the correct and standard term for 'public transport'.,https://www.lawlessitalian.com/grammar/
La efficienza energetica è una priorità.,La ___ energetica è una priorità.,Energy efficiency is a priority.,,,efficienza,economia,conservazione,gestione,A,B2,Ambiente,'Efficienza energetica' is the specific technical term for 'energy efficiency'.,https://www.lawlessitalian.com/grammar/
Il tenore di vita sta migliorando.,Il ___ di vita sta migliorando.,The quality of life is improving.,,,tenore,livello,standard,grado,A,B2,Società,'Tenore di vita' is a common expression for 'standard of living' or 'quality of life'.,https://www.lawlessitalian.com/grammar/
La ricerca scientifica è fondamentale.,La ___ scientifica è fondamentale.,Scientific research is fundamental.,,,ricerca,scoperta,studio,indagine,A,B2,Ricerca,'Ricerca scientifica' is the standard term for 'scientific research'.,https://www.lawlessitalian.com/grammar/
L'economia è una disciplina complessa.,L'___ è una disciplina complessa.,Economics is a complex discipline.,,,economia,finanza,commercio,business,A,B2,Economia e finanza (lessico generale),'Economia' is the name of the academic discipline of 'Economics'.,https://www.lawlessitalian.com/grammar/
La economia globale richiede cooperazione.,La ___ globale richiede cooperazione.,The global economy requires cooperation.,,,economia,finanza,situazione,condizione,A,B2,Economia e finanza (lessico generale),'Economia globale' is the standard term for the 'global economy'.,https://www.lawlessitalian.com/grammar/
I trend demografici sono preoccupanti.,I ___ demografici sono preoccupanti.,The demographic trends are worrying.,,,trend,dati,numeri,risultati,A,B2,Demografia,The English word 'trend' is commonly used in Italian in this context. 'Trend demografici' means 'demographic trends'.,https://www.lawlessitalian.com/grammar/
La popolazione urbana è in crescita.,La ___ urbana è in crescita.,The urban population is growing.,,,popolazione,gente,massa,comunità,A,B2,Demografia,'Popolazione urbana' is the correct demographic term for 'urban population'.,https://www.lawlessitalian.com/grammar/
Il divario generazionale è evidente.,Il ___ generazionale è evidente.,The generation gap is evident.,,,divario,distacco,distanza,differenza,A,B2,Società,'Divario generazionale' is the most accurate and common term for the 'generation gap'.,https://www.lawlessitalian.com/grammar/
La frattura digitale deve essere combattuta.,La ___ digitale deve essere combattuta.,The digital divide must be fought.,,,frattura,divisione,separazione,distanza,A,B2,Tecnologia,"The term 'digital divide' is often translated as 'divario digitale' or 'frattura digitale', which conveys a 'break' in access to technology.",https://www.lawlessitalian.com/grammar/
L'inclusione sociale è necessaria per tutti.,L'___ sociale è necessaria per tutti.,Social inclusion is necessary for everyone.,,,inclusione,integrazione,accettazione,partecipazione,A,B2,Società,'Inclusione sociale' is the specific sociological term for 'social inclusion'.,https://www.lawlessitalian.com/grammar/
La diversità culturale arricchisce la società.,La ___ culturale arricchisce la società.,Cultural diversity enriches society.,,,diversità,varietà,molteplicità,ricchezza,A,B2,Cultura,'Diversità culturale' is the standard term for 'cultural diversity'.,https://www.lawlessitalian.com/grammar/
Il dialogo interculturale è importante.,Il ___ interculturale è importante.,Intercultural dialogue is important.,,,dialogo,confronto,scambio,comunicazione,A,B2,Cultura,'Dialogo interculturale' is the precise term for 'intercultural dialogue'.,https://www.lawlessitalian.com/grammar/
La istruzione è un diritto fondamentale.,La ___ è un diritto fondamentale.,Education is a fundamental right.,,,istruzione,educazione,formazione,cultura,A,B2,Educazione,"'Istruzione' refers to formal education and schooling, making it the most appropriate word for 'education' as a fundamental right.",https://www.lawlessitalian.com/grammar/
L'apprendimento permanente è necessaria oggi.,L'___ permanente è necessaria oggi.,Lifelong learning is necessary today.,,,apprendimento,istruzione,educazione,formazione,A,B2,Educazione,'Apprendimento permanente' is the established term for the concept of 'lifelong learning'.,https://www.lawlessitalian.com/grammar/
La formazione professionale è molto richiesta.,La ___ professionale è molto richiesta.,Professional training is in high demand.,,,formazione,preparazione,istruzione,educazione,A,B2,Lavoro,'Formazione professionale' is the standard term for 'professional training' or 'vocational training'.,https://www.lawlessitalian.com/grammar/
Il mercato del lavoro sta cambiando.,Il ___ del lavoro sta cambiando.,The job market is changing.,,,mercato,mondo,settore,ambiente,A,B2,Lavoro,'Mercato del lavoro' is the direct and correct translation of 'job market' or 'labor market'.,https://www.lawlessitalian.com/grammar/
La flessibilità lavorativa è importante.,La ___ lavorativa è importante.,Work flexibility is important.,,,flessibilità,elasticità,adattabilità,versatilità,A,B2,Lavoro,'Flessibilità lavorativa' is the standard term for 'work flexibility'.,https://www.lawlessitalian.com/grammar/
Il lavoro da casa sta diventando normale.,Il ___ da casa sta diventando normale.,Working from home is becoming normal.,,,lavoro,smart working,telelavoro,home office,A,B2,Lavoro,'Lavoro da casa' is a clear and common way to say 'working from home'. 'Smart working' is also a very common term.,https://www.lawlessitalian.com/grammar/
La cultura aziendale è fondamentale.,La ___ aziendale è fondamentale.,Corporate culture is fundamental.,,,cultura,ambiente,atmosfera,clima,A,B2,Business,'Cultura aziendale' is the direct translation and standard business term for 'corporate culture'.,https://www.lawlessitalian.com/grammar/
La pianificazione strategica è necessaria.,La ___ strategica è necessaria.,Strategic planning is necessary.,,,pianificazione,progettazione,pensiero,ragionamento,A,B2,Business,'Pianificazione strategica' is the correct business term for 'strategic planning'.,https://www.lawlessitalian.com/grammar/
L'innovazione è cruciale per il successo.,L'___ è cruciale per il successo.,Innovation is crucial for success.,,,innovazione,novità,cambiamento,evoluzione,A,B2,Business,'Innovazione' is the direct translation for 'innovation' and is a key term in business.,https://www.lawlessitalian.com/grammar/
La concorrenza è la chiave del business.,La ___ è la chiave del business.,Competition is the key to business.,,,concorrenza,competizione,rivalità,sfida,A,B2,Business,'Concorrenza' is the standard economic and business term for 'competition'.,https://www.lawlessitalian.com/grammar/
Il mercato azionario influenza l'economia.,Il ___ azionario influenza l'economia.,The stock market influences the economy.,,,mercato,mondo,settore,sistema,A,B2,Economia e finanza (lessico generale),'Mercato azionario' is the correct and specific term for the 'stock market'.,https://www.lawlessitalian.com/grammar/
Gli investimenti sono strumenti finanziari.,Gli ___ sono strumenti finanziari.,Investments are financial instruments.,,,investimenti,capitali,fondi,soldi,A,B2,Economia e finanza (lessico generale),'Investimenti' is the correct financial term for 'investments'.,https://www.lawlessitalian.com/grammar/
Il tasso di cambio varia quotidianamente.,Il ___ di cambio varia quotidianamente.,The exchange rate varies daily.,,,tasso,livello,grado,prezzo,A,B2,Economia e finanza (lessico generale),'Tasso di cambio' is the specific financial term for the 'exchange rate'.,https://www.lawlessitalian.com/grammar/
La politica monetaria influenza l'inflazione.,La ___ monetaria influenza l'inflazione.,Monetary policy influences inflation.,,,politica,strategia,gestione,amministrazione,A,B2,Economia e finanza (lessico generale),'Politica monetaria' is the correct economic term for 'monetary policy'.,https://www.lawlessitalian.com/grammar/
Il sviluppo economico è ciclico.,Il ___ economico è ciclico.,Economic development is cyclical.,,,sviluppo,progresso,avanzamento,crescita,A,B2,Economia e finanza (lessico generale),'Sviluppo economico' is the standard term for 'economic development'.,https://www.lawlessitalian.com/grammar/
La produttività è un indicatore importante.,La ___ è un indicatore importante.,Productivity is an important indicator.,,,produttività,efficienza,rendimento,performance,A,B2,Economia e finanza (lessico generale),'Produttività' is the direct translation and correct economic term for 'productivity'.,https://www.lawlessitalian.com/grammar/
Il prezzo del petrolio influenza i prezzi.,Il ___ del petrolio influenza i prezzi.,The price of oil influences prices.,,,prezzo,costo,valore,mercato,A,B2,Economia e finanza (lessico generale),'Prezzo' is the direct and correct word for 'price'. 'Il prezzo del petrolio' means 'the price of oil'.,https://www.lawlessitalian.com/grammar/
Il settore turistico è in crescita.,Il settore ___ è in crescita.,The tourism sector is growing.,,,turistico,turismo,viaggi,vacanze,A,B2,Economia e finanza (lessico generale),'Turistico' is the adjective used to modify 'settore' (sector). 'Il settore turistico' means 'the tourism sector'.,https://www.lawlessitalian.com/grammar/
Il sistema sanitario deve essere accessibile.,Il ___ sanitario deve essere accessibile.,The healthcare system must be accessible.,,,sistema,servizio,settore,mondo,A,B2,Sanità,'Sistema sanitario' is the correct and standard term for the 'healthcare system'.,https://www.lawlessitalian.com/grammar/
La prevenzione previene molte malattie.,La ___ previene molte malattie.,Prevention prevents many diseases.,,,prevenzione,cura,medicina,terapia,A,B2,Sanità,'Prevenzione' is the direct translation and correct medical term for 'prevention'.,https://www.lawlessitalian.com/grammar/
Il cambiamento demografico è una sfida.,Il ___ demografico è una sfida.,The demographic change is a challenge.,,,cambiamento,problema,fenomeno,fatto,A,B2,Demografia,'Cambiamento demografico' is the correct term for 'demographic change'.,https://www.lawlessitalian.com/grammar/
L'invecchiamento della popolazione è un fenomeno globale.,L'___ della popolazione è un fenomeno globale.,The aging of the population is a global phenomenon.,,,invecchiamento,età,crescita,aumento,A,B2,Demografia,'Invecchiamento della popolazione' is the specific demographic term for 'population aging'.,https://www.lawlessitalian.com/grammar/
La questione migratoria è complessa.,La ___ migratoria è complessa.,The migration issue is complex.,,,questione,problema,situazione,condizione,A,B2,Società,'Questione migratoria' is a common term used to refer to the 'migration issue'.,https://www.lawlessitalian.com/grammar/
L'immigrazione è un fenomeno globale.,L'___ è un fenomeno globale.,Immigration is a global phenomenon.,,,immigrazione,migrazione,emigrazione,movimento,A,B2,Società,'Immigrazione' refers specifically to the act of moving into a country.,https://www.lawlessitalian.com/grammar/
La libertà di stampa è fondamentale per la democrazia.,La ___ di stampa è fondamentale per la democrazia.,Freedom of the press is fundamental for democracy.,,,libertà,democrazia,giustizia,uguaglianza,A,B2,Politica e diritto (lessico generale),"The correct political term is 'libertà di stampa', meaning 'freedom of the press'.",https://www.lawlessitalian.com/grammar/
Il voto è un diritto costituzionale.,Il ___ è un diritto costituzionale.,Voting is a constitutional right.,,,voto,diritto,dovere,privilegio,A,B2,Politica e diritto (lessico generale),"'Il voto' refers to the act of voting, which is considered a constitutional right.",https://www.lawlessitalian.com/grammar/
La attività politica deve essere trasparente.,La ___ politica deve essere trasparente.,Political activity must be transparent.,,,attività,vita,situazione,condizione,A,B2,Politica e diritto (lessico generale),'Attività politica' is the most fitting term for 'political activity'.,https://www.lawlessitalian.com/grammar/
L'amministrazione pubblica deve essere efficace.,L'___ pubblica deve essere efficace.,Public administration must be effective.,,,amministrazione,servizio,sistema,settore,A,B2,Pubblica Amministrazione,'Amministrazione pubblica' is the correct term for 'public administration'.,https://www.lawlessitalian.com/grammar/
La complessità burocratica rallenta i processi.,La ___ burocratica rallenta i processi.,Bureaucratic complexity slows down processes.,,,complessità,difficoltà,lentezza,problema,A,B2,Pubblica Amministrazione,'Complessità burocratica' is the correct term for 'bureaucratic complexity'.,https://www.lawlessitalian.com/grammar/
La digitalizzazione digitale migliora i servizi.,La ___ digitale migliora i servizi.,Digitalization improves services.,,,digitalizzazione,informatizzazione,modernizzazione,innovazione,A,B2,Tecnologia,'Digitalizzazione' is the direct translation for 'digitalization'.,https://www.lawlessitalian.com/grammar/
L'impegno civico è importante.,L'___ civico è importante.,Civic engagement is important.,,,impegno,dovere,diritto,interesse,A,B2,Cittadinanza,'Impegno civico' is the standard term for 'civic engagement' or 'civic duty'.,https://www.lawlessitalian.com/grammar/
La cittadinanza attiva costruisce la società.,La ___ attiva costruisce la società.,Active citizenship builds society.,,,cittadinanza,partecipazione,democrazia,comunità,A,B2,Cittadinanza,'Cittadinanza attiva' is the direct translation and established term for 'active citizenship'.,https://www.lawlessitalian.com/grammar/
Il rispetto è un valore universale.,Il ___ è un valore universale.,Respect is a universal value.,,,rispetto,amore,odio,interesse,A,B2,Valori,'Rispetto' is the direct translation for 'respect'.,https://www.lawlessitalian.com/grammar/
La tolleranza è la base della convivenza.,La ___ è la base della convivenza.,Tolerance is the basis of coexistence.,,,tolleranza,pazienza,comprensione,accettazione,A,B2,Valori,'Tolleranza' is the direct translation for 'tolerance'.,https://www.lawlessitalian.com/grammar/
